,,AUS,AUT,BEL,BGR,BRA,CAN,CHE,CHN,CYP,CZE,DEU,DNK,ESP,EST,FIN,FRA,GBR,GRC,HRV,HUN,IDN,IND,IRL,ITA,JPN,KOR,LTU,LUX,LVA,MEX,MLT,NLD,NOR,POL,PRT,ROU,RUS,SVK,SVN,SWE,TUR,TWN,USA,ROW
AUS,L68,165292.2433,0.082059469,0.014174336,0.002335722,50.57674868,1.04812505,0.016977856,0.348434923,0.000108519,0.006111128,0.902361324,0.004270959,0.6293462,0.009667944,0.001247486,0.023161432,80.59663821,0.000490168,0.000169009,0.000275744,5.315530999,0.016708512,0.001817406,7.04962718,0.181122085,8.349472081,5.65625E-05,0.000111181,0.000150128,0.006285139,0.000569144,0.062979834,0.031411519,0.214184193,0.019443054,0.005132933,0.022035815,0.000187836,0.000290148,0.004928441,0.002326309,1.494506718,0.252183118,407.6851039
AUS,M69_M70,25453.33303,0.440905644,0.844247338,0.632687098,23.88259291,20.17346976,23.93009516,754.8807823,0.0029399,0.034082778,8.279543858,0.530361685,16.37784548,0.058104633,0.029518824,55.61394614,4.45509831,0.291813856,0.008483593,0.051594591,37.25943644,0.531661887,2.143131509,19.75606492,0.263176581,0.803163264,0.001723813,0.008496586,0.020168252,0.010074976,0.009660675,7.970940571,2.596131822,3.022062222,0.301838144,0.626690669,0.013908026,0.014532308,0.240842663,0.813567066,0.003905474,0.739495972,274.4274981,415.0088796
AUS,M71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUS,M72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUS,M73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUS,M74_M75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUS,N,7436.288763,0.646287957,0.589865347,0.014999995,116.6976825,5.219481112,60.05363137,2.31240056,0.008632411,0.055698818,1.300377165,0.444009526,0.933917019,0.010000262,0.076250304,9.82964289,13.94947893,0.013557306,0.004674554,0.077187931,0.480175568,0.120054847,1.363004557,9.777707881,1.213742263,7.353741798,0.00046396,0.00332318,0.020662953,0.047231927,0.003027123,8.187314373,0.067276301,0.074249996,0.103405892,0.064180791,0.06252631,0.00450163,0.006136477,1.590345478,0.021408214,0.275304734,178.6566438,270.3340509
AUS,O84,109020.509,0.072137344,0.007465323,0.051667486,0.398164015,0.311878012,0.30477357,10.27782379,0.166664632,0.04861398,0.748645709,0.235604375,0.207099205,0.004214934,0.057988986,0.507293884,0.061837509,0.002835084,0.067372101,0.109777309,42.16942847,0.004621369,0.027844017,0.176790707,1.836174216,0.226192137,0.422001912,7.49454E-05,0.013854026,0,0.006377895,0.433878483,0.023146824,0.029772679,0.002728525,0.009222735,0.186328606,0.568117927,0.045664935,0.093592238,2.548298535,0.036869024,3.720301246,39.33842245
AUS,P85,80547.9543,0.924238456,0.205224269,0.63233574,2.642715251,40.67254689,2.453149903,72.70594864,3.97909E-05,0.396113138,0.080434945,2.040579609,0.495623581,0.255222723,0.893819215,0.513006705,25.36682952,0.688970315,0.264445967,0.411115429,72.73036781,54.67496362,0.019815761,1.196134515,20.78256387,0.862367012,0.014356246,0.532851491,0.051378241,0.000836837,0.02269855,1.644263402,0.024211185,3.97761776,0.012241073,0.269721731,2.339755248,5.285087002,0.064386099,5.34665801,0.00038008,1.603152537,52.02893853,2037.915425
AUS,Q,127087.4098,4.434086895,0.050805109,0.005641809,0.075445066,0.525062337,2.666476548,2.590255628,7.89473E-06,0.000326389,0.023900984,0.0106897,0.05198082,0.001201067,0.004381003,0.333843329,1.056146841,0.017802557,0.007676656,0.008361101,15.9763998,0.013634011,12.44827579,0.131499942,0.007494308,0.003680252,0.000462798,0.056059246,5.72535E-05,0,0.001657616,0.022893833,0.007203151,0.086361605,0.001603682,0.004041062,0.002908633,0.033682303,0.002269908,0.067383873,6.79367E-05,0.007975659,2.560472519,100.3587227
AUS,R_S,29934.47644,0.114350805,0.102424229,0.005069125,2.78643483,17.26317985,2.594561149,292.3481151,0.038236046,0.017977198,0.610911714,0.018700056,9.464286262,0.001092242,0.043311726,1.0546657,36.2048834,0.038470745,0.004485316,0.008626834,0.81890846,3.473147433,0.360122864,0.481215995,1.116483178,0.865803565,0.003838724,0.044361733,0.00053108,0.002227683,0.000207793,0.197418267,0.120409245,0.128467287,0.009277663,0.057236149,0.003056685,0.043680879,0.001266292,0.361031113,1.188905996,1.484182324,1.236767871,36.78679491
AUS,T,9772.641044,9.9835E-05,0.000192191,0.000147582,0.007377566,0.004675275,0.02282494,0.173547475,7.01421E-07,1.1487E-05,0.002137378,0.000142916,0.004410176,1.75442E-05,6.25564E-06,0.012891854,0.920966082,6.94341E-05,2.68988E-06,4.30488E-05,0.00855465,0.000117313,0.000490809,0.004538483,0.098183647,0.00015729,3.75628E-07,1.91843E-06,4.59918E-06,0,2.18198E-06,0.002037823,0.000595904,0.000723391,0.000861473,0.00018155,0,5.92148E-06,5.57512E-05,0.000435589,1.61633E-05,0.056075261,0.173815513,18.27620855
AUS,U,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AUT,A01,2.824346341,953.3819286,5.060854727,2.314370902,5.006150205,0.895475448,25.38131539,3.591168107,0.605067819,21.08286031,225.483294,1.862684122,9.344080441,0.391921221,3.051244997,10.94066393,10.64896943,4.105349405,9.634951394,30.42388753,0.121152699,0.406719877,0.559770328,73.44037999,6.023335743,2.789692412,1.67442062,0.291592739,0.418466237,0.11206496,0.314297966,7.460769223,2.108730526,11.50677094,1.736228445,10.01113173,9.369687269,22.11894024,53.23832048,9.206159429,23.09507417,0.37834613,15.83803082,53.44751399
AUT,A02,0.000416013,541.6456727,0.007401763,0.000496064,6.40848E-05,0.00042078,0.105513927,0.000550844,0.000403568,0.405608636,0.235353589,0.003519846,0.004002086,0.000614503,0.000496203,0.047380271,0.001535203,0.004119292,0.011773516,0.141236303,2.80604E-05,1.29384E-05,0.000424166,0.18679043,0.009323433,0.000862213,0.002178334,0.000557057,6.14887E-05,1.21126E-05,0.000299387,0.001412019,0.000334537,0.084264809,0.000934376,0.006766695,0.001067162,0.085205868,0.326993437,0.00621456,0.008635807,5.35074E-06,0.010869883,0.015226445
AUT,A03,0,39.80907657,0.000296186,0.005758769,0,2.72549E-08,0.009035858,0,0,0.091581909,0.043943825,0.000435684,0.000383893,0,0,2.27746E-05,3.34938E-05,6.43816E-06,0.001874373,0.030217284,0,0,0,0.661491104,0,3.82872E-06,0,0.001319918,3.70463E-05,0,0,0.000148786,0,1.63977E-07,0,0.003153282,0,0.097379352,0.078236726,0,0,0,0.0001119,0.097653806
AUT,B,0.275313821,429.2212211,1.425759808,0.174158986,0.480411524,0.166531541,1.933103223,1.088491475,0.038088661,1.468527806,28.78688018,0.338147498,0.559532039,0.034740016,0.21085262,1.949527737,0.935712727,0.280405773,0.40050205,11.05306854,0.023782854,0.056346123,0.022023448,6.306135687,0.502104767,0.268150508,0.418206195,0.024709695,0.0421797,0.03989852,0.032624134,0.740949962,0.181675137,0.953481362,0.109491469,0.466978196,0.836697386,1.039294781,0.855696097,3.418578201,0.28030631,0.196993916,1.538999233,0.223530991
AUT,C10-C12,85.78064703,5749.367234,141.6514201,44.3878253,144.544422,26.58348662,373.9315108,84.46520188,12.23361961,243.3324903,3438.680401,40.8503794,143.1527733,10.48549516,34.06527481,243.8106913,211.7922877,61.77867654,83.98494491,383.5420115,3.449118607,11.92637229,2.316909124,1160.99937,180.9681511,85.11889533,14.80245711,4.978416898,11.4775351,3.942893033,8.899131798,169.7443516,33.91289389,184.8441738,16.37182717,119.8474495,198.2724354,154.2921743,229.6106957,116.7562249,58.87053479,10.14266048,464.7191677,1057.095347
AUT,C13-C15,4.479168313,116.5355907,6.302506217,14.27368197,5.492366093,13.93031047,48.51940252,17.70769504,7.119622239,20.57512012,422.5287937,17.15179253,8.073937801,2.036589331,3.388398611,38.91838718,43.38904493,51.46637329,88.14891904,97.49687992,0.069107916,0.376004777,1.753287637,91.77740231,21.56499493,4.291969074,4.404427828,2.435416364,5.111324131,1.429003707,0.136954825,26.31177905,10.7261021,106.5998996,5.535049056,70.87010135,264.5886617,36.14570241,62.0211561,4.505848305,5.133989894,1.980415344,39.39983939,119.9118081
AUT,C16,0.665011056,1723.178238,0.817371626,0.565546304,0.713248141,0.701110271,6.086011546,3.360150979,0.133269475,2.303053691,37.70744562,0.345674142,1.513804968,0.070907279,0.478927797,3.714686371,3.061414307,0.726926436,0.579660216,2.784832009,0.104704973,0.498982615,0.531690493,7.457746875,1.861218366,0.273591308,0.204132967,0.149442547,0.256986546,0.737555724,0.05286958,1.408326959,0.483377137,2.492302169,0.209901068,1.44076144,0.936938184,2.083984631,1.284910699,1.160270856,0.826398235,0.135890311,5.902666563,0.482340687
AUT,C17,0.263085351,173.8465465,0.936662266,1.754966922,0.257902536,0.229699691,4.06739972,1.611590025,0.254348541,5.201541332,83.4416413,0.251240311,2.883235312,0.357881119,0.428990326,5.053751896,10.16792952,1.552235701,8.167548458,15.88167137,0.034671572,0.093140084,0.153470872,6.392694271,0.300751028,0.455620411,1.663630794,0.07197977,0.612801983,0.168093231,0.036814291,1.962567599,0.197288959,3.73931187,0.5293206,8.183588354,0.935854441,2.85136468,3.656290237,3.087726321,0.287039592,0.105208326,1.877423233,8.312602498
AUT,C18,0.094410266,116.6193893,0.772188314,0.282161612,0.086138654,0.067481973,1.279006496,0.588989851,0.102326993,1.523710509,9.254350644,0.111913573,0.206115925,0.222804049,0.238510906,0.840445234,0.753288524,0.153877169,0.312364286,0.597206285,0.024739812,0.041987585,8.578378727,0.702538938,0.152758069,0.150757879,0.018630588,0.378789322,0.288610517,0.044657186,0.502710566,0.326631588,0.073951773,1.605756548,0.061024519,0.795598488,0.145700271,0.53323353,0.226682467,0.372959983,0.081817752,0.162247216,0.698856273,-9.81377E-05
AUT,C19,0.279826517,2180.877643,1.283477714,8.709213867,0.328230351,1.254039017,14.23474856,0.416841601,0.331347139,46.41198507,284.2507399,0.162766167,0.448043131,0.140866413,0.237453225,1.609647454,0.844869831,1.112816331,1.947316075,151.9001574,0.045012382,0.228873161,0.357944441,34.40092716,0.179492476,0.180392559,0.707223197,0.04351548,0.456099998,0.081841158,0.012393332,0.687725095,0.25724601,6.582296766,0.131964843,15.20177663,2.7627291,62.70652975,69.21531186,0.891677705,1.169406447,0.254899895,2.751346815,31.18710315
AUT,C20,5.093929459,728.7146858,9.278031737,13.45691901,6.745456291,1.654190733,92.24547924,9.965045619,1.062508235,72.06618113,555.4001032,2.300962823,7.707157065,1.072783905,3.506050003,30.48413314,14.58018783,13.5965311,17.22269327,48.19656083,0.789677648,3.69358187,6.103646636,75.74208531,3.634903591,3.438972728,5.273978053,0.667002807,7.670783681,1.590140894,0.165718921,8.00326513,4.036402511,82.36038212,2.151420713,50.17884572,40.95675885,42.53060853,68.57966781,7.995156857,17.31242768,0.770142866,29.70594494,64.22224204
AUT,C21,22.79993657,877.3424937,8.280976786,32.24438945,40.23917806,26.83842841,235.4217667,75.76773779,1.373579092,38.73352041,305.8642693,3.233259041,37.34253148,6.793686252,6.890250831,352.9024991,22.48556564,14.03101488,10.67327321,38.29013047,1.312108697,1.209474189,2.800192518,27.1242302,3.332639968,2.55965252,9.45267033,0.381853005,11.76722539,19.04265659,0.169981636,10.85837603,1.96584668,120.1647269,8.18269045,74.0033844,3.114259304,35.80158027,20.78097085,31.00791836,1.511705223,2.122230438,232.4354564,400.5408187
AUT,C22,12.32233698,590.5931022,9.701239814,5.970506888,8.97658593,14.66760181,32.6990555,21.41251873,0.910381759,13.91614161,369.27797,2.012274687,7.512037528,0.781638502,5.986399664,26.94567465,43.13408741,4.43086599,5.508363637,25.47064158,1.814497187,14.04517244,4.066299842,57.47044398,11.08678868,2.503453088,3.18918555,2.533318921,1.283883958,8.963592676,0.278648158,15.47016839,5.29548894,27.00454709,2.151719988,11.51802702,35.3849404,10.75769647,12.36827417,10.15659416,7.76255912,1.170123405,40.3042257,56.94093349
AUT,C23,1.641886205,940.752366,2.252415774,1.616778031,1.220113217,3.333351122,48.98961949,7.836227818,0.239806875,8.381454434,81.30706545,1.550171257,3.51197045,0.190957005,1.141467639,8.582261737,8.375409197,1.230965827,1.527890119,5.681885986,0.161321996,0.924054572,0.839126388,13.9537244,3.322951464,1.100637031,1.364615624,0.269684303,0.541144314,1.076478561,0.091187606,3.221905019,1.553466552,4.197585087,0.384223114,2.860561895,3.579436084,3.26059655,2.476104208,3.356304514,1.652114421,0.69896799,14.88039057,15.92992754
AUT,C24,3.534834033,1083.811122,3.937086383,1.981889287,2.260445838,2.182865889,14.99790442,12.87047289,0.349770959,8.045862472,109.0291683,2.432665306,4.995013534,0.203438869,1.204136269,15.86369711,16.01825728,1.600520368,2.092208094,6.320972059,0.342179698,1.213711728,3.973756886,14.48751971,3.847621553,2.039769644,3.83808321,0.570702262,1.440102888,2.720145388,0.100246786,2.986240575,1.410935562,9.588985117,0.51131647,4.295638883,6.348053752,3.805391897,4.046391995,4.50832027,4.132683958,0.832157267,34.75537489,-0.000189804
AUT,C25,36.85707015,1105.792041,23.02002478,10.42054918,17.47999553,14.38954855,54.49577553,49.15304064,3.302754743,35.82880727,680.4484379,5.542633849,41.5844225,1.355775667,4.733897418,128.3773241,131.3398242,11.01918506,9.197237465,25.84518841,1.154156041,14.34437435,5.842272362,109.7661387,24.50543751,7.367587491,5.896708347,4.645573607,15.39448511,29.54617506,0.403144717,18.3077883,10.74155286,70.9817474,2.180435213,14.94258729,42.09688555,12.20129315,10.48777353,19.57990372,27.92424903,2.962571901,414.0953128,153.0794879
AUT,C26,21.75441213,823.3874735,27.37725599,65.71790028,28.10193994,21.46729162,199.8621791,249.2531691,4.234471593,26.74013173,455.0784939,14.72516956,40.45731721,2.175377991,5.069627488,65.9496862,32.99334788,26.89268014,94.32928465,34.80615972,2.149578356,24.80194627,10.01901052,58.90238791,90.19971869,19.44466021,5.581178506,1.824081382,4.811768892,4.282906191,3.452417019,27.15073348,12.87643429,162.0359924,7.260334409,45.21991004,25.64742877,42.58215551,39.10332763,22.33529323,33.89248134,38.76327609,234.3842459,550.1957539
AUT,C27,60.26953533,1288.024455,59.88337642,29.2753275,36.2067302,51.86487519,217.4631529,162.6611009,2.930155474,48.96729989,1346.307564,36.68017018,78.79261053,5.392233728,10.34962859,104.2515265,150.1493891,19.84188631,51.03856339,60.17148776,16.4355519,41.26758002,7.24571212,106.4515039,34.73318017,44.28729248,4.171155204,5.430051372,4.431918078,18.53454125,1.229634137,24.98280954,19.08499359,73.47733906,10.39375394,18.12905295,68.96506424,23.57168081,43.34126009,93.19748436,92.05083762,23.24568394,260.0478416,660.8688328
AUT,C28,140.3627202,2392.392428,128.0743682,82.93885297,169.096393,159.6234767,570.0169202,972.2134879,2.863009839,263.936073,2850.190813,112.9082509,162.4348172,10.38719123,35.83212697,536.834557,384.7624813,40.62162883,77.77099003,246.4032283,39.56158794,75.14647181,36.06477727,430.6200147,70.62414415,170.3497691,38.65240397,13.98300282,10.79453434,181.6218266,2.036527512,154.516595,76.8681583,309.041712,25.81677218,228.7073922,587.3134043,162.640572,62.6945568,199.7036231,338.4302905,58.49959628,832.9446291,1752.051717
AUT,C29,114.6984157,1335.023429,54.30506836,43.17296328,24.14758416,83.88435719,257.8366914,615.4421071,10.16722362,264.412539,1922.370084,41.00446593,133.3523136,2.246355693,15.16664058,426.7611561,331.3800304,9.883026661,17.89689004,142.0205258,5.569210181,14.86246002,9.283781988,114.5492524,231.7682927,63.54780739,6.688599586,6.393741217,2.248014227,29.88099558,0.793549555,68.79059537,32.31195713,156.3986619,12.94512638,64.91086866,212.5752052,54.39637729,40.70754618,46.52511018,49.37513002,6.881777802,922.0560971,904.3448501
AUT,C30,61.23088692,302.1748097,26.70216593,14.17025622,16.44819041,80.3655461,90.50238468,7.99953948,0.044440422,48.28025856,231.5335641,1.512327548,16.35693046,3.576083053,15.58348394,51.89832704,188.0318688,4.777859745,8.23455337,6.942906957,2.83928228,89.62630926,2.232402379,70.32344665,32.6272596,9.307827419,6.22881889,10.79397101,2.556591578,4.432150484,0.014405641,9.913772084,22.88525963,46.80159752,2.13061091,1.935866115,243.9709043,9.906623661,2.225731851,14.05556274,4.423598163,2.842815439,72.26760997,294.4419359
AUT,C31_C32,18.19221961,1828.055959,15.57644055,18.57335985,17.51938404,27.2620355,143.5430318,97.40934579,2.899552893,107.2227271,1264.483951,11.75540528,89.7426037,3.347964754,17.8767491,147.0198093,131.5674632,30.19993083,22.58433264,61.88815519,0.482675044,25.31748078,27.99529044,317.4470324,63.41755342,4.461423336,3.717434015,6.040332217,14.1724279,14.37165488,2.059145193,32.14808333,24.19035514,67.04120569,7.496375886,44.24514203,20.29024163,49.30810134,39.15833852,29.93585693,20.59335491,1.84580702,165.017617,399.9162742
AUT,C33,11.67968345,1645.420335,16.00565373,6.918616749,9.474040034,22.65677664,32.71593292,25.01891287,0.459855289,20.32516626,198.7926908,35.44644648,9.262544895,0.814921717,3.873178252,48.65924505,33.56134687,3.288403946,7.920845314,24.6507601,1.444381037,13.52799725,1.288392753,18.95882233,9.297366023,5.072262081,1.415463076,1.845046764,0.834719548,2.943465623,1.293060452,5.400610292,5.76200635,17.71460058,3.088491204,12.35702011,36.09996217,5.110871431,4.45697283,11.8477022,8.544644776,30.17742911,38.68906882,191.5620049
AUT,D35,0.28814015,5140.069599,26.19701874,0.591360944,2.250657362,0.434105667,38.14174017,9.629634399,0.010741629,28.20097202,85.10855876,0.876892055,0.844401527,0.261620667,5.409264328,3.523243109,2.196254698,1.001023983,3.77479742,37.85880452,0.073487212,0.022076453,0.06126809,44.29943409,0.06081088,0.102424918,0.452883464,0.015526379,0.266207449,0.193387926,0.045211738,4.664896267,0.749126706,3.480630398,0.762026597,1.369250268,0.146473537,0.236536072,10.04456969,11.80478591,1.44554852,0.509088338,2.694631583,145.4299775
AUT,E36,0.006903155,19.30407803,0.012528661,0.001602328,0.001249626,0.001546729,0.03695221,0.122752081,0.000172315,0.011636404,0.146599711,0.00119131,0.003655066,0.000387446,0.002031935,0.010972697,0.008263837,0.00183583,0.002321975,0.013252721,0.00089018,0.000251946,0.000409638,0.038421996,0.000371313,0.00077638,0.000360474,0.00022967,0.000283766,0.000328895,0.000629224,0.005936122,0.002447819,0.010637896,0.000617622,0.005070934,0.001068505,0.214512715,0.006541383,0.020091903,0.000761057,0.000553345,0.009693218,-63.11763235
AUT,E37-E39,0.18476115,250.5021485,0.496115193,0.148698471,0.214233209,0.127136512,1.382320053,1.765174079,0.02235528,0.616081514,9.503354794,0.117768747,0.324835035,0.022113991,0.099442752,1.216148245,0.574549405,0.128385046,0.249314345,0.863633168,0.024407955,0.041654697,0.036300081,2.167966508,0.26452741,0.145986065,0.042819139,0.016079856,0.036096724,0.064452293,0.015623643,0.448679819,0.091621672,0.745791209,0.049222731,0.33047905,0.548321225,13.43093695,0.44858943,0.941849695,0.205233817,0.064196302,1.251427949,9.353781639
AUT,F,13.7434981,35056.70292,3.535820136,1.079344774,1.310956024,2.204944042,10.27949201,8.395245294,0.124731081,3.301787853,51.39045641,3.078855438,2.6219389,0.733655236,0.575075795,6.748830441,6.299572071,0.850897139,1.30369986,4.946260958,0.318653555,0.759111876,0.477432001,8.068323256,1.282279391,1.177196456,0.26093775,0.17579925,0.546160575,1.013881387,0.188501178,2.959751845,0.756116504,4.545339626,0.374897346,4.463105051,2.981357805,1.495302324,2.086738648,3.174756307,2.404528697,1.431859219,9.877318348,127.1506832
AUT,G45,2.748992655,6698.058596,2.85528073,2.988217198,2.916513756,2.58198728,17.9214156,17.33658463,0.319131182,7.979048207,124.7867716,1.661737268,4.549046762,0.363328815,0.705667397,16.46478539,8.218362384,2.041304175,3.702840117,9.968703328,0.383392948,1.097104217,0.694751922,12.2592318,3.499904799,2.108028511,0.741048841,0.303596827,0.71825683,2.256577757,0.253658672,2.968474425,1.182412868,12.43196481,0.675785594,6.038963989,12.97586683,5.377391055,5.389183674,5.860913391,3.32831896,1.164481645,24.31941269,51.66779031
AUT,G46,36.43319023,11153.88685,36.46391458,41.41374334,41.23943828,36.77494125,241.8974219,202.7759958,4.457318226,92.83991828,1019.718201,24.90459221,57.59304465,5.085464241,11.26391431,232.4678371,99.97244249,28.43979604,51.42438133,137.7999501,5.101492708,15.45491963,11.1024922,171.2836089,47.90594895,25.33392341,10.28520314,4.217152497,10.19358254,25.71413633,2.586930956,40.97000082,16.17281522,142.6720627,9.580597729,81.28053089,107.7088981,74.68468524,74.25438643,47.75860844,46.79607543,18.91913815,301.2424864,968.8022935
AUT,G47,1.759345833,25604.71563,2.08785027,1.878667989,1.823328484,1.739696992,18.2413757,17.10330807,0.245412062,5.343012912,61.35180378,1.007398305,2.994602208,0.243415092,0.536922014,10.29880823,6.762347835,1.537323603,2.677170746,6.798616535,0.266053556,0.706448823,0.717730705,10.93836166,2.252469733,1.073521958,0.439932396,0.262422186,0.474668248,1.068890391,0.227383306,3.635628727,0.870683597,7.017346524,0.452441822,4.20863358,4.895078823,3.477432953,3.9241259,2.72362727,1.92221431,0.801757227,13.88584042,76.06432846
AUT,H49,2.377241203,6520.571086,35.22024955,4.706610344,2.802182687,3.931946438,85.45177743,24.89271164,0.638278207,32.34286833,612.8490663,3.884076797,16.15567579,0.96196558,5.773339971,110.3934567,28.14375575,1.641586122,15.79561112,43.59331681,0.632586611,0.444284735,0.920291106,120.0074906,3.167649615,1.206250755,1.571519693,0.815412337,1.399260739,0.742972025,0.098946981,40.30273034,0.695233833,67.15125773,1.847688969,10.56091681,48.32225558,10.11051255,18.04737942,100.29372,17.97234966,1.643118081,17.88053648,1284.638904
AUT,H50,0.018128925,8.792720952,0.034306218,0.038336271,0.019358465,0.037043193,0.166888179,0.223287995,0.004544715,0.082841316,5.362633158,0.026273245,0.029089554,0.015617191,0.1502916,0.285922942,0.632767696,0.021281154,0.030970805,0.107877911,0.004679016,0.097470439,0.008384789,0.250044579,0.09599371,0.010994342,0.005735349,0.002570824,0.004633935,0.010981582,0.00200913,0.136695197,0.018238795,0.078110571,0.009497939,0.287375052,0.115259681,0.038717191,0.055354523,0.167227344,0.564070447,0.008150122,0.135296681,34.49799074
AUT,H51,0.009151736,1503.724991,4.140357817,4.638159676,1.643539498,1.81425619,8.100335785,3.346701193,3.29470872,6.002532257,60.04100042,0.311824756,0.786475243,0.087327485,5.785348066,17.80347034,19.30858474,0.464513298,1.164097812,11.84679758,0.686228397,1.159748852,0.779467104,109.5389905,2.38679001,0.524751106,0.490136404,0.186087472,0.160063908,0.726280488,0.088046044,4.775194572,2.329010889,4.010638447,1.160637931,4.527075924,1.511573056,1.84792764,4.808731917,23.61695048,1.29190902,1.707352552,18.12858193,36.47270476
AUT,H52,0.912961797,3041.354716,25.86677662,1.13065398,2.836815651,0.804898705,9.186465887,5.859446372,0.149788117,18.25469932,474.3599649,1.317538048,4.693456749,0.11885401,2.062661476,27.55634092,7.981258634,3.210710511,4.102181946,14.16148129,0.328548376,0.720216427,0.174945514,93.7957431,1.267123044,1.212898527,0.761839689,0.279602844,0.196582729,0.392818687,0.063117286,2.881928163,2.464222354,7.981366665,1.635494443,2.312900015,6.98926781,8.958757233,4.74520949,94.61498652,2.269497693,0.674644958,5.193506964,194.0021735
